Timestamp,Signal
799.00,1933
799.20,1931
799.40,1933
799.60,1933
799.80,1930
800.00,1932
800.20,1932
800.40,1933
800.60,1932
800.80,1925
801.00,1925
801.20,1930
801.40,1929
801.60,1931
801.80,1926
802.00,1929
802.20,1930
802.40,1927
802.60,1927
802.80,1929
803.00,1931
803.20,1929
803.40,1931
803.60,1930
803.80,1927
804.00,1927
804.20,1931
804.40,1926
804.60,1927
804.80,1932
805.00,1931
805.20,1927
805.40,1930
805.60,1931
805.80,1930
806.00,1934
806.20,1930
806.40,1930
806.60,1931
806.80,1933
807.00,1930
807.20,1928
807.40,1929
807.60,1931
807.80,1931
808.00,1930
808.20,1927
808.40,1930
808.60,1931
808.80,1931
809.00,1930
809.20,1931
809.40,1931
809.60,1931
809.80,1930
810.00,1931
810.20,1927
810.40,1931
810.60,1931
810.80,1931
811.00,1929
811.20,1927
811.40,1927
811.60,1931
811.80,1931
812.00,1932
812.20,1929
812.40,1929
812.60,1932
812.80,1932
813.00,1929
813.20,1930
813.40,1933
813.60,1931
813.80,1934
814.00,1933
814.20,1929
814.40,1930
814.60,1931
814.80,1931
815.00,1931
815.20,1929
815.40,1932
815.60,1934
815.80,1931
816.00,1933
816.20,1931
816.40,1929
816.60,1931
816.80,1931
817.00,1932
817.20,1931
817.40,1927
817.60,1930
817.80,1929
818.00,1929
818.20,1989
818.40,1968
818.60,1969
818.80,2145
819.00,1945
819.20,1942
819.40,1927
819.60,1936
819.80,1900
820.00,1872
820.20,1873
820.40,2034
820.60,1917
820.80,1969
821.00,2014
821.20,1942
821.40,1951
821.60,1949
821.80,1976
822.00,1918
822.20,1958
822.40,1968
822.60,1923
822.80,1923
823.00,1916
823.20,2085
823.40,1963
823.60,1943
823.80,1962
824.00,1942
824.20,1952
824.40,1917
824.60,1904
824.80,1946
825.00,1933
825.20,1951
825.40,1945
825.60,1943
825.80,1931
826.00,1918
826.20,1831
826.40,1919
826.60,1980
826.80,1935
827.00,1943
827.20,1942
827.40,1947
827.60,2090
827.80,1916
828.00,1960
828.20,1927
828.40,1905
828.60,1879
828.80,1870
829.00,1842
829.20,1841
829.40,1834
829.60,1851
829.80,1894
830.00,1919
830.20,1930
830.40,1935
830.60,1936
830.80,1936
831.00,1936
831.20,1936
831.40,1936
831.60,1933
831.80,1933
832.00,1933
832.20,1934
832.40,1931
832.60,1933
832.80,1932
833.00,1933
833.20,1930
833.40,1934
833.60,1933
833.80,1930
834.00,1934
834.20,1931
834.40,1931
834.60,1929
834.80,1929
835.00,1931
835.20,1929
835.40,1929
835.60,1927
835.80,1930
836.00,1927
836.20,1930
836.40,1928
836.60,1933
836.80,1931
837.00,1930
837.20,1930
837.40,1931
837.60,1933
837.80,1931
838.00,1932
838.20,1930
838.40,1927
838.60,1930
838.80,1926
839.00,1930
839.20,1930
839.40,1931
839.60,1931
839.80,1927
840.00,1929
840.20,1931
840.40,1930
840.60,1933
840.80,1929
841.00,1931
841.20,1929
841.40,1932
841.60,1930
841.80,1932
842.00,1931
842.20,1929
842.40,1928
842.60,1928
842.80,1930
843.00,1929
843.20,1932
843.40,1927
843.60,1926
843.80,1927
844.00,1933
844.20,1931
844.40,1931
844.60,1931
844.80,1929
845.00,1930
845.20,1927
845.40,1931
845.60,1933
845.80,1930
846.00,1931
846.20,1927
846.40,1931
846.60,1931
846.80,1931
847.00,1933
847.20,1927
847.40,1931
847.60,1931
847.80,1931
848.00,1931
848.20,1931
848.40,1929
848.60,1929
848.80,1931
849.00,1932
849.20,1931
849.40,1930
849.60,1930
849.80,1929
850.00,1932
850.20,1929
850.40,1930
850.60,1927
850.80,1929
851.00,1934
851.20,1932
851.40,1931
851.60,1930
851.80,1929
852.00,1930
852.20,1930
852.40,1931
852.60,1931
852.80,1930
853.00,1929
853.20,1929
853.40,1933
853.60,1932
853.80,1931
854.00,1930
854.20,1930
854.40,1931
854.60,1931
854.80,1931
855.00,1931
855.20,1927
855.40,1929
855.60,1931
855.80,1930
856.00,1931
856.20,1927
856.40,1931
856.60,1931
856.80,1940
857.00,2096
857.20,1957
857.40,1985
857.60,1910
857.80,2078
858.00,1931
858.20,1907
858.40,1942
858.60,1872
858.80,1922
859.00,1961
859.20,1933
859.40,1947
859.60,1965
859.80,1943
860.00,2077
860.20,1907
860.40,1943
860.60,1940
860.80,1915
861.00,1931
861.20,1970
861.40,1986
861.60,2000
861.80,1915
862.00,2359
862.20,1969
862.40,1933
862.60,1954
862.80,1952
863.00,1971
863.20,1934
863.40,1919
863.60,1968
863.80,1917
864.00,2032
864.20,1968
864.40,1947
864.60,1899
864.80,1939
865.00,1991
865.20,1920
865.40,2009
865.60,1955
865.80,1977
866.00,1951
866.20,1947
866.40,1805
866.60,1933
866.80,1923
867.00,1921
867.20,1872
867.40,1857
867.60,1840
867.80,1841
868.00,1846
868.20,1892
868.40,1922
868.60,1933
868.80,1936
869.00,1935
869.20,1936
869.40,1936
869.60,1936
869.80,1935
870.00,1935
870.20,1935
870.40,1935
870.60,1935
870.80,1935
871.00,1934
871.20,1933
871.40,1934
871.60,1934
871.80,1933
872.00,1936
872.20,1930
872.40,1931
872.60,1933
872.80,1935
873.00,1931
873.20,1933
873.40,1931
873.60,1930
873.80,1929
874.00,1931
874.20,1933
874.40,1930
874.60,1931
874.80,1932
875.00,1930
875.20,1933
875.40,1931
875.60,1934
875.80,1931
876.00,1929
876.20,1931
876.40,1927
876.60,1930
876.80,1931
877.00,1931
877.20,1932
877.40,1931
877.60,1931
877.80,1929
878.00,1929
878.20,1930
878.40,1933
878.60,1931
878.80,1931
879.00,1931
879.20,1929
879.40,1927
879.60,1931
879.80,1932
880.00,1932
880.20,1929
880.40,1927
880.60,1929
880.80,1931
881.00,1931
881.20,1932
881.40,1931
881.60,1932
881.80,1927
882.00,1927
882.20,1930
882.40,1933
882.60,1931
882.80,1933
883.00,1930
883.20,1927
883.40,1930
883.60,1927
883.80,1931
884.00,1931
884.20,1931
884.40,1929
884.60,1927
884.80,1931
885.00,1932
885.20,1933
885.40,1926
885.60,1929
885.80,1931
886.00,1930
886.20,1933
886.40,1930
886.60,1930
886.80,1931
887.00,1933
887.20,1931
887.40,1928
887.60,1930
887.80,1929
888.00,1933
888.20,1933
888.40,1931
888.60,1931
888.80,1927
889.00,1930
889.20,1931
889.40,1931
889.60,1929
889.80,1930
890.00,1929
890.20,1933
890.40,1931
890.60,1931
890.80,1931
891.00,1930
891.20,1931
891.40,1931
891.60,1931
891.80,1929
892.00,1930
892.20,1930
892.40,1930
892.60,1932
892.80,1927
893.00,1929
893.20,1932
893.40,1932
893.60,1930
893.80,1929
894.00,1927
894.20,1930
894.40,1932
894.60,1930
894.80,1927
895.00,1930
895.20,1913
895.40,1923
895.60,1940
895.80,1896
896.00,1968
896.20,1946
896.40,1979
896.60,1935
896.80,1919
897.00,1903
897.20,1851
897.40,1900
897.60,1856
897.80,1927
898.00,1941
898.20,1968
898.40,1939
898.60,1941
898.80,1891
899.00,2017
899.20,1915
899.40,1965
899.60,1978
899.80,1939
900.00,1936
900.20,1945
900.40,1943
900.60,1934
900.80,1919
901.00,1980
901.20,1920
901.40,1936
901.60,1933
901.80,1945
902.00,1951
902.20,1941
902.40,1949
902.60,1918
902.80,1949
903.00,1963
903.20,1680
903.40,1981
903.60,1953
903.80,1981
904.00,1937
904.20,1921
904.40,1968
904.60,1915
904.80,1995
905.00,1984
905.20,1939
905.40,1921
905.60,1905
905.80,1865
906.00,1851
906.20,1865
906.40,1845
906.60,1849
906.80,1893
907.00,1918
907.20,1930
907.40,1935
907.60,1935
907.80,1936
908.00,1935
908.20,1936
908.40,1936
908.60,1934
908.80,1931
909.00,1933
909.20,1933
909.40,1933
909.60,1935
909.80,1931
910.00,1933
910.20,1933
910.40,1932
910.60,1931
910.80,1931
911.00,1931
911.20,1930
911.40,1935
911.60,1932
911.80,1931
912.00,1931
912.20,1931
912.40,1932
912.60,1932
912.80,1930
913.00,1930
913.20,1931
913.40,1931
913.60,1931
913.80,1931
914.00,1931
914.20,1933
914.40,1931
914.60,1928
914.80,1931
915.00,1931
915.20,1930
915.40,1931
915.60,1930
915.80,1930
916.00,1930
916.20,1930
916.40,1929
916.60,1929
916.80,1930
917.00,1931
917.20,1930
917.40,1931
917.60,1931
917.80,1927
918.00,1927
918.20,1931
918.40,1931
918.60,1929
918.80,1933
919.00,1930
919.20,1927
919.40,1931
919.60,1931
919.80,1931
920.00,1930
920.20,1930
920.40,1931
920.60,1929
920.80,1930
921.00,1930
921.20,1929
921.40,1933
921.60,1931
921.80,1932
922.00,1932
922.20,1933
922.40,1930
922.60,1933
922.80,1931
923.00,1933
923.20,1932
923.40,1930
923.60,1929
923.80,1931
924.00,1929
924.20,1927
924.40,1931
924.60,1931
924.80,1934
925.00,1931
925.20,1930
925.40,1931
925.60,1929
925.80,1933
926.00,1930
926.20,1927
926.40,1930
926.60,1931
926.80,1930
927.00,1929
927.20,1930
927.40,1931
927.60,1927
927.80,1935
928.00,1931
928.20,1932
928.40,1930
928.60,1931
928.80,1933
929.00,1932
929.20,1931
929.40,1930
929.60,1931
929.80,1931
930.00,1930
930.20,1931
930.40,1932
930.60,1933
930.80,1930
931.00,1931
931.20,1927
931.40,1930
931.60,1931
931.80,1933
932.00,1927
932.20,1926
932.40,1930
932.60,1926
932.80,1933
933.00,1931
933.20,1931
933.40,1933
933.60,1931
933.80,1933
934.00,1933
934.20,1934
934.40,1934
934.60,1933
934.80,1930
935.00,1933
935.20,1930
935.40,1933
935.60,1932
935.80,1927
936.00,1930
936.20,1929
936.40,1931
936.60,1933
936.80,1933
937.00,1927
937.20,1930
937.40,1927
937.60,1931
937.80,1931
938.00,1931
938.20,1931
938.40,1930
938.60,1929
938.80,1931
939.00,1931
939.20,1932
939.40,1931
939.60,1930
939.80,1929
940.00,1931
940.20,1932
940.40,1932
940.60,1933
940.80,1931
941.00,1933
941.20,1931
941.40,1931
941.60,1933
941.80,1930
942.00,1930
942.20,1930
942.40,1930
942.60,1929
942.80,1932
943.00,1931
943.20,1930
943.40,1929
943.60,1930
943.80,1933
944.00,1931
944.20,1932
944.40,1931
944.60,1931
944.80,1933
945.00,1934
945.20,1933
945.40,1931
945.60,1933
945.80,1929
946.00,1933
946.20,1935
946.40,1934
946.60,1933
946.80,1930
947.00,1926
947.20,1929
947.40,1930
947.60,1931
947.80,1931
948.00,1930
948.20,1931
948.40,1931
948.60,1930
948.80,1934
949.00,1932
949.20,1932
949.40,1931
949.60,1933
949.80,1931
950.00,1934
950.20,1933
950.40,1931
950.60,1931
950.80,1930
951.00,1926
951.20,1930
951.40,1931
951.60,1930
951.80,1934
952.00,1932
952.20,1930
952.40,1929
952.60,1930
952.80,1932
953.00,1933
953.20,1931
953.40,1931
953.60,1930
953.80,1933
954.00,1933
954.20,1931
954.40,1933
954.60,1933
954.80,1933
955.00,1930
955.20,1930
955.40,1931
955.60,1931
955.80,1932
956.00,1926
956.20,1930
956.40,1929
956.60,1933
956.80,1931
957.00,1931
957.20,1930
957.40,1930
957.60,1927
957.80,1931
958.00,1930
958.20,1931
958.40,1930
958.60,1930
958.80,1931
959.00,1933
959.20,1930
959.40,1931
959.60,1930
959.80,1929
960.00,1931
960.20,1930
960.40,1933
960.60,1933
960.80,1932
961.00,1927
961.20,1929
961.40,1933
961.60,1931
961.80,1931
962.00,1927
962.20,1927
962.40,1931
962.60,1931
962.80,1935
963.00,1931
963.20,1933
963.40,1933
963.60,1930
963.80,1931
964.00,1932
964.20,1932
964.40,1933
964.60,1931
964.80,1929
965.00,1932
965.20,1931
965.40,1931
965.60,1933
965.80,1931
966.00,1930
966.20,1932
966.40,1930
966.60,1930
966.80,1933
967.00,1930
967.20,1931
967.40,1930
967.60,1931
967.80,1933
968.00,1932
968.20,1930
968.40,1933
968.60,1932
968.80,1930
969.00,1933
969.20,1930
969.40,1933
969.60,1932
969.80,1931
970.00,1930
970.20,1930
970.40,1929
970.60,1931
970.80,1933
971.00,1929
971.20,1931
971.40,1930
971.60,1931
971.80,1931
972.00,1931
972.20,1932
972.40,1933
972.60,1929
972.80,1932
973.00,1933
973.20,1933
973.40,1931
973.60,1934
973.80,1930
974.00,1927
974.20,1930
974.40,1927
974.60,1930
974.80,1933
975.00,1930
975.20,1931
975.40,1929
975.60,1929
975.80,1931
976.00,1930
976.20,1932
976.40,1930
976.60,1933
976.80,1931
977.00,1932
977.20,1929
977.40,1927
977.60,1931
977.80,1933
978.00,1927
978.20,1930
978.40,1931
978.60,1927
978.80,1933
979.00,1933
979.20,1931
979.40,1931
979.60,1931
979.80,1930
980.00,1931
980.20,1930
980.40,1930
980.60,1931
980.80,1931
981.00,1929
981.20,1931
981.40,1930
981.60,1927
981.80,1933
982.00,1931
982.20,1932
982.40,1931
982.60,1930
982.80,1931
983.00,1933
983.20,1931
983.40,1930
983.60,1930
983.80,1927
984.00,1929
984.20,1930
984.40,1931
984.60,1926
984.80,1933
985.00,1930
985.20,1929
985.40,1930
985.60,1926
985.80,1933
986.00,1931
986.20,1931
986.40,1930
986.60,1931
986.80,1930
987.00,1931
987.20,1932
987.40,1931
987.60,1931
987.80,1931
988.00,1927
988.20,1926
988.40,1927
988.60,1930
988.80,1931
989.00,1932
989.20,1930
989.40,1933
989.60,1931
989.80,1934
990.00,1933
990.20,1931
990.40,1931
990.60,1931
990.80,1932
991.00,1933
991.20,1931
991.40,1932
991.60,1931
991.80,1931
992.00,1927
992.20,1930
992.40,1929
992.60,1931
992.80,1934
993.00,1930
993.20,1930
993.40,1929
993.60,1931
993.80,1934
994.00,1933
994.20,1931
994.40,1932
994.60,1933
994.80,1932
995.00,1930
995.20,1931
995.40,1930
995.60,1931
995.80,1934
996.00,1934
996.20,1926
996.40,1930
996.60,1926
996.80,1931
997.00,1931
997.20,1932
997.40,1929
997.60,1931
997.80,1933
998.00,1932
998.20,1931
998.40,1932
998.60,1932
998.80,1931
999.00,1929
999.20,1929
999.40,1928
999.60,1930
999.80,1931
1000.00,1931
1000.20,1929
1000.40,1929
1000.60,1930
1000.80,1927
1001.00,1929
1001.20,1926
1001.40,1930
1001.60,1927
1001.80,1930
1002.00,1931
1002.20,1929
1002.40,1929
1002.60,1927
1002.80,1929
1003.00,1930
1003.20,1929
1003.40,1929
1003.60,1927
1003.80,1930
1004.00,1931
1004.20,1927
1004.40,1933
1004.60,1931
1004.80,1927
1005.00,1931
1005.20,1932
1005.40,1926
1005.60,1930
1005.80,1930
1006.00,1935
1006.20,1927
1006.40,1931
1006.60,1933
1006.80,1933
1007.00,1933
1007.20,1927
1007.40,1931
1007.60,1930
1007.80,1934
1008.00,1930
1008.20,1929
1008.40,1931
1008.60,1931
1008.80,1933
1009.00,1931
1009.20,1930
1009.40,1932
1009.60,1933
1009.80,1929
1010.00,1930
1010.20,1929
1010.40,1933
1010.60,1932
1010.80,1933
1011.00,1933
1011.20,1929
1011.40,1933
1011.60,1932
1011.80,1933
1012.00,1930
1012.20,1929
1012.40,1930
1012.60,1931
1012.80,1930
1013.00,1931
1013.20,1936
1013.40,1954
1013.60,1943
1013.80,2059
1014.00,1947
1014.20,1949
1014.40,2069
1014.60,1934
1014.80,1922
1015.00,1887
1015.20,1835
1015.40,1887
1015.60,1920
1015.80,1903
1016.00,1937
1016.20,1870
1016.40,1930
1016.60,2091
1016.80,1979
1017.00,1942
1017.20,1913
1017.40,1969
1017.60,1955
1017.80,1953
1018.00,1511
1018.20,1959
1018.40,1982
1018.60,1927
1018.80,1918
1019.00,1968
1019.20,1891
1019.40,1947
1019.60,1962
1019.80,1946
1020.00,1968
1020.20,1995
1020.40,1954
1020.60,1918
1020.80,1890
1021.00,2000
1021.20,1969
1021.40,1951
1021.60,1945
1021.80,1959
1022.00,1935
1022.20,1921
1022.40,1827
1022.60,1915
1022.80,1985
1023.00,1985
1023.20,1939
1023.40,1925
1023.60,1900
1023.80,1864
1024.00,1850
1024.20,1861
1024.40,1847
1024.60,1851
1024.80,1891
1025.00,1918
1025.20,1930
1025.40,1935
1025.60,1935
1025.80,1936
1026.00,1935
1026.20,1936
1026.40,1936
1026.60,1935
1026.80,1935
1027.00,1932
1027.20,1936
1027.40,1933
1027.60,1932
1027.80,1931
1028.00,1931
1028.20,1933
1028.40,1931
1028.60,1931
1028.80,1933
1029.00,1933
1029.20,1930
1029.40,1929
1029.60,1930
1029.80,1930
1030.00,1931
1030.20,1931
1030.40,1930
1030.60,1931
1030.80,1931
1031.00,1931
1031.20,1933
1031.40,1931
1031.60,1931
1031.80,1930
1032.00,1929
1032.20,1929
1032.40,1930
1032.60,1930
1032.80,1930
1033.00,1933
1033.20,1931
1033.40,1932
1033.60,1934
1033.80,1932
1034.00,1930
1034.20,1930
1034.40,1930
1034.60,1931
1034.80,1934
1035.00,1929
1035.20,1929
1035.40,1927
1035.60,1929
1035.80,1930
1036.00,1929
1036.20,1933
1036.40,1931
1036.60,1929
1036.80,1926
1037.00,1930
1037.20,1930
1037.40,1930
1037.60,1931
1037.80,1927
1038.00,1931
1038.20,1931
1038.40,1931
1038.60,1930
1038.80,1929
1039.00,1929
1039.20,1931
1039.40,1929
1039.60,1933
1039.80,1929
1040.00,1929
1040.20,1927
1040.40,1927
1040.60,1930
1040.80,1930
1041.00,1931
1041.20,1929
1041.40,1931
1041.60,1931
1041.80,1931
1042.00,1930
1042.20,1929
1042.40,1929
1042.60,1931
1042.80,1931
1043.00,1930
1043.20,1930
1043.40,1927
1043.60,1933
1043.80,1931
1044.00,1931
1044.20,1933
1044.40,1927
1044.60,1931
1044.80,1929
1045.00,1931
1045.20,1929
1045.40,1931
1045.60,1927
1045.80,1927
1046.00,1932
1046.20,1931
1046.40,1931
1046.60,1927
1046.80,1926
1047.00,1930
1047.20,1931
1047.40,1932
1047.60,1933
1047.80,1926
1048.00,1930
1048.20,1930
1048.40,1931
1048.60,1932
1048.80,1927
1049.00,1930
1049.20,1930
1049.40,1931
1049.60,1929
1049.80,1929
1050.00,1927
1050.20,1929
1050.40,1930
1050.60,1930
1050.80,1930
1051.00,1929
1051.20,1930
1051.40,1931
1051.60,1931
1051.80,1912
1052.00,1963
1052.20,1911
1052.40,1963
1052.60,1913
1052.80,1968
1053.00,1936
1053.20,1927
1053.40,1901
1053.60,1886
1053.80,1872
1054.00,1927
1054.20,1937
1054.40,1954
1054.60,1924
1054.80,1997
1055.00,1939
1055.20,1962
1055.40,2000
1055.60,1915
1055.80,1954
1056.00,1968
1056.20,1922
1056.40,2002
1056.60,1916
1056.80,1938
1057.00,1936
1057.20,1934
1057.40,1968
1057.60,2010
1057.80,1951
1058.00,1917
1058.20,1948
1058.40,1963
1058.60,1938
1058.80,1979
1059.00,1960
1059.20,1954
1059.40,1932
1059.60,1919
1059.80,1977
1060.00,1919
1060.20,1951
1060.40,1952
1060.60,1942
1060.80,1952
1061.00,1951
1061.20,1968
1061.40,1919
1061.60,1968
1061.80,1939
1062.00,1904
1062.20,1878
1062.40,1869
1062.60,1841
1062.80,1842
1063.00,1834
1063.20,1849
1063.40,1891
1063.60,1920
1063.80,1934
1064.00,1935
1064.20,1936
1064.40,1936
1064.60,1936
1064.80,1936
1065.00,1935
1065.20,1936
1065.40,1934
1065.60,1934
1065.80,1935
1066.00,1933
1066.20,1934
1066.40,1935
1066.60,1934
1066.80,1933
1067.00,1933
1067.20,1931
1067.40,1929
1067.60,1932
1067.80,1935
1068.00,1931
1068.20,1932
1068.40,1932
1068.60,1931
1068.80,1929
1069.00,1930
1069.20,1929
1069.40,1930
1069.60,1927
1069.80,1930
1070.00,1931
1070.20,1931
1070.40,1933
1070.60,1931
1070.80,1931
1071.00,1932
1071.20,1933
1071.40,1933
1071.60,1929
1071.80,1931
1072.00,1931
1072.20,1931
1072.40,1931
1072.60,1933
1072.80,1930
1073.00,1932
1073.20,1930
1073.40,1927
1073.60,1930
1073.80,1931
1074.00,1931
1074.20,1933
1074.40,1931
1074.60,1930
1074.80,1931
1075.00,1931
1075.20,1933
1075.40,1931
1075.60,1930
1075.80,1930
1076.00,1931
1076.20,1927
1076.40,1931
1076.60,1930
1076.80,1927
1077.00,1930
1077.20,1931
1077.40,1933
1077.60,1933
1077.80,1927
1078.00,1929
1078.20,1930
1078.40,1930
1078.60,1933
1078.80,1929
1079.00,1927
1079.20,1931
1079.40,1930
1079.60,1932
1079.80,1929
1080.00,1927
1080.20,1929
1080.40,1930
1080.60,1931
1080.80,1931
1081.00,1930
1081.20,1930
1081.40,1931
1081.60,1931
1081.80,1934
1082.00,1931
1082.20,1930
1082.40,1930
1082.60,1931
1082.80,1930
1083.00,1927
1083.20,1930
1083.40,1930
1083.60,1931
1083.80,1931
1084.00,1926
1084.20,1930
1084.40,1929
1084.60,1929
1084.80,1932
1085.00,1927
1085.20,1929
1085.40,1931
1085.60,1930
1085.80,1931
1086.00,1930
1086.20,1928
1086.40,1931
1086.60,1930
1086.80,1931
1087.00,1931
1087.20,1927
1087.40,1927
1087.60,1931
1087.80,1933
1088.00,1932
1088.20,1932
1088.40,1930
1088.60,1931
1088.80,1933
1089.00,1930
1089.20,1927
1089.40,1927
1089.60,1932
1089.80,1931
1090.00,1933
1090.20,1927
1090.40,2035
1090.60,2079
1090.80,1951
1091.00,1957
1091.20,1966
1091.40,1918
1091.60,1936
1091.80,1919
1092.00,1929
1092.20,1872
1092.40,1911
1092.60,1911
1092.80,1931
1093.00,1946
1093.20,2003
1093.40,1995
1093.60,1947
1093.80,2167
1094.00,1938
1094.20,1938
1094.40,1953
1094.60,1939
1094.80,1949
1095.00,1968
1095.20,1943
1095.40,1921
1095.60,1981
1095.80,1970
1096.00,1952
1096.20,1968
1096.40,1957
1096.60,2032
1096.80,1934
1097.00,1919
1097.20,1511
1097.40,1918
1097.60,2027
1097.80,1952
1098.00,1941
1098.20,1943
1098.40,1943
1098.60,1946
1098.80,1919
1099.00,1952
1099.20,1981
1099.40,1956
1099.60,1962
1099.80,1967
1100.00,1952
1100.20,1936
1100.40,1926
1100.60,1921
1100.80,1877
1101.00,1856
1101.20,1840
1101.40,1840
1101.60,1830
1101.80,1879
1102.00,1907
1102.20,1926
1102.40,1936
1102.60,1935
1102.80,1936
1103.00,1938
1103.20,1936
1103.40,1936
1103.60,1935
1103.80,1935
1104.00,1933
1104.20,1931
1104.40,1933
1104.60,1935
1104.80,1936
1105.00,1936
1105.20,1931
1105.40,1932
1105.60,1934
1105.80,1931
1106.00,1931
1106.20,1933
1106.40,1933
1106.60,1934
1106.80,1932
1107.00,1932
1107.20,1929
1107.40,1927
1107.60,1931
1107.80,1930
1108.00,1928
1108.20,1931
1108.40,1931
1108.60,1932
1108.80,1933
1109.00,1934
1109.20,1931
1109.40,1931
1109.60,1931
1109.80,1929
1110.00,1930
1110.20,1929
1110.40,1929
1110.60,1930
1110.80,1931
1111.00,1933
1111.20,1931
1111.40,1931
1111.60,1930
1111.80,1930
1112.00,1933
1112.20,1931
1112.40,1930
1112.60,1929
1112.80,1926
1113.00,1927
1113.20,1927
1113.40,1932
1113.60,1931
1113.80,1930
1114.00,1930
1114.20,1927
1114.40,1930
1114.60,1930
1114.80,1930
1115.00,1929
1115.20,1931
1115.40,1930
1115.60,1933
1115.80,1931
1116.00,1931
1116.20,1932
1116.40,1929
1116.60,1930
1116.80,1930
1117.00,1932
1117.20,1930
1117.40,1927
1117.60,1926
1117.80,1931
1118.00,1932
1118.20,1930
1118.40,1930
1118.60,1930
1118.80,1930
1119.00,1931
1119.20,1930
1119.40,1927
1119.60,1929
1119.80,1931
1120.00,1929
1120.20,1932
1120.40,1930
1120.60,1931
1120.80,1931
1121.00,1933
1121.20,1933
1121.40,1942
1121.60,1936
1121.80,1942
1122.00,1973
1122.20,1919
1122.40,1954
1122.60,1965
1122.80,1933
1123.00,1889
1123.20,1873
1123.40,1874
1123.60,1903
1123.80,2026
1124.00,1953
1124.20,1936
1124.40,1814
1124.60,1959
1124.80,1947
1125.00,2076
1125.20,1915
1125.40,1939
1125.60,1943
1125.80,1922
1126.00,2015
1126.20,1919
1126.40,1959
1126.60,1931
1126.80,1949
1127.00,1970
1127.20,1954
1127.40,1937
1127.60,1921
1127.80,1965
1128.00,1936
1128.20,1902
1128.40,1886
1128.60,1876
1128.80,1860
1129.00,1844
1129.20,1835
1129.40,1889
1129.60,2007
1129.80,1789
1130.00,1932
1130.20,1919
1130.40,2064
1130.60,1933
1130.80,1857
1131.00,1871
1131.20,1808
1131.40,1837
1131.60,1830
1131.80,1813
1132.00,1790
1132.20,1806
1132.40,1819
1132.60,1811
1132.80,1831
1133.00,1862
1133.20,1934
1133.40,1945
1133.60,1930
1133.80,1950
1134.00,1949
1134.20,1915
1134.40,1882
1134.60,1861
1134.80,1841
1135.00,1855
1135.20,1841
1135.40,1840
1135.60,1829
1135.80,1833
1136.00,1826
1136.20,1823
1136.40,1947
1136.60,1941
1136.80,1968
1137.00,1999
1137.20,1923
1137.40,1936
1137.60,1919
1137.80,1894
1138.00,1875
1138.20,1843
1138.40,1839
1138.60,1830
1138.80,1856
1139.00,1828
1139.20,1823
1139.40,1830
1139.60,1819
1139.80,1840
1140.00,1837
1140.20,1854
1140.40,1810
1140.60,1777
1140.80,1840
1141.00,1841
1141.20,1941
1141.40,1900
1141.60,1941
1141.80,1953
1142.00,1805
1142.20,1961
1142.40,1949
1142.60,1930
1142.80,1942
1143.00,1935
1143.20,1917
1143.40,1889
1143.60,1877
1143.80,1883
1144.00,1901
1144.20,1883
1144.40,1881
1144.60,1878
1144.80,1878
1145.00,1882
1145.20,1936
1145.40,1939
1145.60,1963
1145.80,1930
1146.00,1958
1146.20,1968
1146.40,1930
1146.60,1886
1146.80,1889
1147.00,1883
1147.20,1882
1147.40,1903
1147.60,1890
1147.80,1882
1148.00,1867
1148.20,1876
1148.40,1878
1148.60,1932
1148.80,1943
1149.00,1943
1149.20,1940
1149.40,1940
1149.60,1938
1149.80,1937
1150.00,1936
1150.20,1936
1150.40,1936
1150.60,1936
1150.80,1935
1151.00,1931
1151.20,1934
1151.40,1933
1151.60,1934
1151.80,1932
1152.00,1931
1152.20,1933
1152.40,1932
1152.60,1934
1152.80,1933
1153.00,1933
1153.20,1931
1153.40,1932
1153.60,1934
1153.80,1932
1154.00,1931
1154.20,1930
1154.40,1934
1154.60,1935
1154.80,1933
1155.00,1932
1155.20,1934
1155.40,1933
1155.60,1933
1155.80,1934
1156.00,1932
1156.20,1930
1156.40,1931
1156.60,1931
1156.80,1933
1157.00,1933
1157.20,1931
1157.40,1931
1157.60,1929
1157.80,1931
1158.00,1931
1158.20,1932
1158.40,1931
1158.60,1931
1158.80,1932
1159.00,1929
1159.20,1931
1159.40,1931
1159.60,1931
1159.80,1931
1160.00,1931
1160.20,1929
1160.40,1931
1160.60,1931
1160.80,1933
1161.00,1930
1161.20,1930
1161.40,1934
1161.60,1931
1161.80,1929
1162.00,1932
1162.20,1932
1162.40,1931
1162.60,1930
1162.80,1932
1163.00,1930
1163.20,1930
1163.40,1930
1163.60,1931
1163.80,1933
1164.00,1929
1164.20,1931
1164.40,1930
1164.60,1930
1164.80,1929
1165.00,1931
1165.20,1932
1165.40,1933
1165.60,1931
1165.80,1931
1166.00,1931
1166.20,1928
1166.40,1931
1166.60,1930
1166.80,1932
1167.00,1931
1167.20,1931
1167.40,1931
1167.60,1930
1167.80,1931
1168.00,1930
1168.20,1932
1168.40,1933
1168.60,1931
1168.80,1933
1169.00,1930
1169.20,1933
1169.40,1931
1169.60,1931
1169.80,1931
1170.00,1931
1170.20,1933
1170.40,1931
1170.60,1930
1170.80,1930
1171.00,1930
1171.20,1929
1171.40,1927
1171.60,1930
1171.80,1935
1172.00,1934
1172.20,1931
1172.40,1933
1172.60,1933
1172.80,1931
1173.00,1931
1173.20,1930
1173.40,1930
1173.60,1929
